,date
1760," Monday, December 11, 2017 11:17:19 AM"
1761," Monday, December 11, 2017 9:20 AM"
1762," Monday, December 11, 2017 11:17:20 AM"
1763," Monday, December 11, 2017 11:18:19 AM"
1764," Monday, December 11, 2017 9:27 AM"
1765," Monday, December 11, 2017 11:18:20 AM"
1766," Monday, December 11, 2017 8:05:06 PM"
1767," Monday, December 11, 2017 8:05:50 PM"
1768," Tuesday, December 12, 2017 8:22:29 AM"
1769," Monday, December 11, 2017 8:05 PM"
1770," Tuesday, December 12, 2017 10:56:07 AM"
1771," Tuesday, December 12, 2017 10:56:08 AM"
1772," Tuesday, December 12, 2017 12:09:14 PM"
1773," Tuesday, December 12, 2017 12:09:57 PM"
1774," Tuesday, December 12, 2017 12:18:50 PM"
1775," Tuesday, December 12, 2017 12:19:11 PM"
1776," Thursday, December 14, 2017 4:27:38 PM"
1777," Monday, December 18, 2017 3:39:21 PM"
1778," Monday, December 18, 2017 4:18:33 PM"
1779," Monday, December 18, 2017 3:39 PM"
1780," Monday, December 18, 2017 4:25:01 PM"
1781," Monday, December 18, 2017 4:22 PM"
1782," Monday, December 18, 2017 4:20 PM"
1783," Monday, December 18, 2017 4:18 PM"
1784," Tuesday, January 2, 2018 4:17:36 PM"
1785," Tuesday, January 2, 2018 3:13 PM"
1786," Tuesday, January 2, 2018 4:34:06 PM"
1787," Wednesday, January 3, 2018 9:25:46 AM"
1788," Tuesday, January 2, 2018 4:34 PM"
1789," Wednesday, January 3, 2018 12:07:25 PM"
1790," Wednesday, January 3, 2018 9:26 AM"
1791," Wednesday, January 3, 2018 2:15:53 PM"
1792," Wednesday, January 3, 2018 3:45:18 PM"
1793," Wednesday, January 03, 2018 2:16 PM"
1794," Monday, January 8, 2018 11:11:45 AM"
1795, 1/8/2018 10:53:27 AM
1796," Monday, January 8, 2018 11:15:21 AM"
1797," Monday, January 8, 2018 11:01 AM"
1798," Monday, January 8, 2018 11:37:53 AM"
1799," Tuesday, January 9, 2018 7:30:52 AM"
1800," January 8, 2018 at 3:23:50 PM EST"
1801," Monday, January 08, 2018 3:15 PM"
1802," Tuesday, January 9, 2018 7:30:55 AM"
1803," Tuesday, January 9, 2018 9:23:05 AM"
1804," January 8, 2018 at 2:47:44 PM EST"
1805," Tuesday, January 9, 2018 9:23:06 AM"
1806," Tuesday, January 9, 2018 2:12:47 PM"
1807," Tuesday, January 9, 2018 5:27:36 PM"
1808," Wednesday, January 10, 2018 10:15:31 AM"
1809," Tuesday, January 09, 2018 5:27 PM"
1810," Wednesday, January 10, 2018 11:35:29 AM"
1811," Wednesday, January 10, 2018 11:36:31 AM"
1812," Wednesday, January 10, 2018 11:35 AM"
1813," Wednesday, January 10, 2018 12:08:13 PM"
1814," Wednesday, January 10, 2018 12:52:54 PM"
1815," Tuesday, January 9, 2018 7:31 AM"
1816," January 8, 2018 at 3:23:50 PM EST"
1817," Wednesday, January 10, 2018 2:54:40 PM"
1818," Wednesday, January 10, 2018 3:19:01 PM"
1819," Wednesday, January 10, 2018 2:55 PM"
1820," Friday, January 12, 2018 1:23:15 PM"
1821," Friday, January 12, 2018 2:47:29 PM"
1822," Friday, January 12, 2018 1:23 PM"
1823," Friday, January 12, 2018 4:05:35 PM"
1824," Friday, January 12, 2018 4:05:38 PM"
1825," Friday, January 12, 2018 4:10:51 PM"
1826," Friday, January 12, 2018 4:06 PM"
1827," Friday, January 12, 2018 4:10:55 PM"
1828," Friday, January 12, 2018 4:09 PM"
1829," Friday, January 12, 2018 4:07 PM"
1830," Thursday, January 18, 2018 9:27:43 AM"
1831," Thursday, January 18, 2018 1:57:05 PM"
1832," Thursday, January 18, 2018 1:33 PM"
1833," Thursday, January 18, 2018 11:47 AM"
1834," Wednesday, December 20, 2017 11:24 AM"
1835," Wednesday, December 20, 2017 11:11 AM"
1836," Thursday, January 18, 2018 1:57:19 PM"
1837," Thursday, January 18, 2018 1:35 PM"
1838," Thursday, January 18, 2018 11:45 AM"
1839," Wednesday, January 17, 2018 12:58 PM"
1840," Wednesday, January 17, 2018 12:53 PM"
1841," Thursday, January 18, 2018 3:57:02 PM"
1842," Thursday, January 18, 2018 11:45 AM"
1843," Friday, January 19, 2018 9:06:47 AM"
1844," Friday, January 19, 2018 9:09:24 AM"
1845," Monday, January 22, 2018 1:14:06 PM"
1846," Monday, January 22, 2018 1:21:20 PM"
1847," Monday, January 22, 2018 1:56:58 PM"
1848," Monday, January 22, 2018 1:11 PM"
1849," Monday, January 22, 2018 2:02:02 PM"
1850," Monday, January 22, 2018 1:18 PM"
1851," Monday, January 22, 2018 5:07:11 PM"
1852," Tuesday, January 23, 2018 8:05:26 AM"
1853," Monday, January 22, 2018 5:04 PM"
1854," Tuesday, January 23, 2018 9:17:56 AM"
1855," Tuesday, January 23, 2018 10:20:02 AM"
1856," Tuesday, January 23, 2018 9:32 AM"
1857," Tuesday, January 23, 2018 9:17:54 AM"
1858," Tuesday, January 23, 2018 10:39:58 AM"
1859," Tuesday, January 23, 2018 10:20 AM"
1860," Tuesday, January 23, 2018 10:44:50 AM"
1861," Wednesday, January 24, 2018 3:07:45 PM"
1862," Monday, January 29, 2018 3:40:58 PM"
1863," Monday, January 29, 2018 4:00:41 PM"
1864," Monday, January 29, 2018 3:40 PM"
1865," Tuesday, January 30, 2018 1:14:49 PM"
1866," Tuesday, January 30, 2018 1:37:08 PM"
1867," Tuesday, January 30, 2018 1:15 PM"
1868," Monday, February 5, 2018 3:14:12 PM"
1869," Monday, Feb 05, 2018, 3:00 PM"
1870," Monday, February 5, 2018 10:49 AM"
1871," February 5, 2018 at 10:46:08 AM PST"
1872," Monday, February 5, 2018 4:16:09 PM"
1873," Monday, February 05, 2018 3:14 PM"
1874," Monday, Feb 05, 2018, 3:00 PM"
1875," February 5, 2018 at 10:46:08 AM PST"
1876," Thursday, February 8, 2018 9:59:20 PM"
1877," Friday, February 9, 2018 8:16:33 AM"
1878," Thursday, February 08, 2018 9:59 PM"
1879," Monday, February 12, 2018 11:36:37 AM"
1880," Monday, February 12, 2018 12:59:11 PM"
1881," Monday, February 12, 2018 11:36 AM"
1882," Monday, February 12, 2018 1:32:53 PM"
1883," Tuesday, February 13, 2018 8:45:24 AM"
1884," Tuesday, February 13, 2018 9:06:29 AM"
1885," Tuesday, February 13, 2018 8:45 AM"
1886," Tuesday, February 13, 2018 10:52:43 AM"
1887," Tuesday, February 13, 2018 9:10 AM"
1888," Tuesday, February 13, 2018 9:06 AM"
1889," Tuesday, February 13, 2018 3:12:06 PM"
1890," Tuesday, February 13, 2018 3:07 PM"
1891," Tuesday, February 13, 2018 2:42 PM"
1892," Wednesday, February 21, 2018 4:03:50 PM"
1893," Thursday, February 22, 2018 9:44:28 AM"
1894," Wednesday, February 21, 2018 4:00 PM"
1895," Friday, February 23, 2018 10:27:59 AM"
1896," Friday, February 23, 2018 11:15:39 AM"
1897," Friday, February 23, 2018 10:27 AM"
1898," Tuesday, February 27, 2018 2:46:07 PM"
1899," Tuesday, February 27, 2018 3:29:49 PM"
1900," Tuesday, February 27, 2018 2:43 PM"
1901," Wednesday, February 28, 2018 2:24:50 PM"
1902," Wednesday, February 28, 2018 2:29:08 PM"
1903," Wednesday, February 28, 2018 2:25 PM"
1904," Wednesday, February 28, 2018 3:06:07 PM"
1905," Wednesday, February 28, 2018 2:34 PM"
1906," Wednesday, February 28, 2018 2:29 PM"
1907," Thursday, March 1, 2018 2:08:30 PM"
1908," Thursday, March 1, 2018 2:22:27 PM"
1909," Thursday, March 1, 2018 2:08 PM"
1910," Thursday, March 1, 2018 3:44:04 PM"
1911," Monday, March 5, 2018 12:42:15 PM"
1912," Monday, March 5, 2018 12:49:40 PM"
1913," Monday, March 5, 2018 12:42:06 PM"
1914," Monday, March 5, 2018 1:58:08 PM"
1915," Monday, March 05, 2018 12:42 PM"
1916," Wednesday, March 7, 2018 10:02:11 AM"
1917," Wednesday, March 7, 2018 10:43:43 AM"
1918," Wednesday, March 7, 2018 12:55:34 PM"
1919," Monday, March 5, 2018 10:17 AM"
1920," Wednesday, March 7, 2018 1:06:01 PM"
1921," Wednesday, March 7, 2018 2:51:05 PM"
1922," Wednesday, March 7, 2018 10:44 AM"
1923," Wednesday, March 14, 2018 8:33:00 AM"
1924," Wednesday, March 14, 2018 1:49:47 PM"
1925," Wednesday, March 14, 2018 8:33 AM"
1926," Wednesday, March 14, 2018 5:00:09 PM"
1927," Thursday, March 15, 2018 10:19:56 AM"
1928," Thursday, March 15, 2018 11:09:40 AM"
1929," Thursday, March 15, 2018 11:29:19 AM"
1930," Thursday, March 15, 2018 11:07 AM"
1931," Thursday, March 15, 2018 3:37:36 PM"
1932," Thursday, March 15, 2018 3:45:55 PM"
1933," Thursday, March 15, 2018 3:37 PM"
1934," Thursday, March 15, 2018 4:41:00 PM"
1935," Thursday, March 15, 2018 5:00:17 PM"
1936," Thursday, March 15, 2018 4:37 PM"
1937," Friday, March 16, 2018 8:12:12 AM"
1938," Monday, March 19, 2018 11:52:36 AM"
1939," Monday, March 19, 2018 11:59:05 AM"
1940," Monday, March 19, 2018 11:52 AM"
1941," Monday, March 19, 2018 12:18:49 PM"
1942," Monday, March 19, 2018 12:24:50 PM"
1943," Monday, March 19, 2018 2:06:22 PM"
1944," Monday, March 19, 2018 12:54 PM"
1945," Wednesday, March 21, 2018 11:21:17 AM"
1946," Thursday, March 22, 2018 10:49:25 AM"
1947, 3/22/2018 10:39:40 AM
1948," Thursday, March 22, 2018 11:10:47 AM"
1949," Thursday, March 22, 2018 10:46 AM"
1950," Thursday, March 22, 2018 3:28:29 PM"
1951," Tuesday, March 27, 2018 6:10:53 PM"
1952," Tuesday, March 27, 2018 7:03:22 PM"
1953," Tuesday, March 27, 2018 7:04:11 PM"
1954," Wednesday, March 28, 2018 12:14:35 PM"
1955," Tuesday, March 27, 2018 7:03 PM"
1956," Wednesday, March 28, 2018 12:14:39 PM"
1957," Wednesday, March 28, 2018 12:29:50 PM"
1958," Tuesday, March 27, 2018 6:08 PM"
1959," Wednesday, March 28, 2018 12:34:34 PM"
1960," Wednesday, March 28, 2018 12:18 PM"
1961," Wednesday, March 28, 2018 12:34:38 PM"
1962," Thursday, March 29, 2018 11:08:08 AM"
1963," Thursday, March 29, 2018 12:06:06 PM"
1964," Thursday, March 29, 2018 11:05 AM"
1965," Monday, April 2, 2018 8:29:56 AM"
1966," Monday, April 2, 2018 8:51:05 AM"
1967," Monday, April 02, 2018 8:29 AM"
1968," Monday, April 2, 2018 10:15:43 AM"
1969," Monday, April 02, 2018 8:53 AM"
1970," Monday, April 02, 2018 8:51 AM"
1971," Wednesday, April 4, 2018 9:53:59 AM"
1972," Wednesday, April 4, 2018 10:54:48 AM"
1973," Wednesday, April 4, 2018 9:54 AM"
1974," Wednesday, April 4, 2018 11:16:50 AM"
1975," Wednesday, April 4, 2018 10:55 AM"
1976," Saturday, April 7, 2018 1:48:26 PM"
1977," Monday, April 9, 2018 10:03:19 AM"
1978," Saturday, April 07, 2018 1:46 PM"
1979," Monday, April 9, 2018 11:55:56 AM"
1980," Monday, April 9, 2018 10:03 AM"
1981," Saturday, April 7, 2018 1:46 PM"
1982," Monday, April 9, 2018 12:17:57 PM"
1983," Monday, April 9, 2018 5:02:49 PM"
1984," Tuesday, April 10, 2018 10:20:35 AM"
1985," Monday, April 9, 2018 4:59 PM"
1986," Tuesday, April 10, 2018 6:48:41 PM"
1987," Wednesday, April 11, 2018 9:33:49 AM"
1988," Tuesday, April 10, 2018 6:48 PM"
1989," Wednesday, April 11, 2018 10:38:53 AM"
1990," Friday, April 13, 2018 10:58:32 AM"
1991," Friday, April 13, 2018 11:03:42 AM"
1992," Friday, April 13, 2018 10:58 AM"
1993," Friday, April 13, 2018 2:05:59 PM"
1994," Friday, April 13, 2018 11:03 AM"
1995," Friday, April 13, 2018 2:25:51 PM"
1996," Friday, April 13, 2018 3:22:34 PM"
1997," Friday, April 13, 2018 2:26 PM"
1998," Wednesday, April 18, 2018 10:44:11 AM"
1999," Wednesday, April 18, 2018 10:53:51 AM"
2000," Wednesday, April 18, 2018 10:44 AM"
2001," Monday, April 23, 2018 12:19:18 PM"
2002," Monday, April 23, 2018 12:50:00 PM"
2003," Monday, April 23, 2018 12:18 PM"
2004," Monday, April 23, 2018 1:47:20 PM"
2005," Monday, April 23, 2018 3:36:51 PM"
2006," Monday, April 23, 2018 1:47 PM"
2007," Wednesday, April 25, 2018 8:57:36 AM"
2008," Wednesday, April 25, 2018 8:42 AM"
2009," Friday, April 20, 2018 1:07 PM"
2010," Wednesday, April 25, 2018 12:22:22 PM"
2011," Wednesday, April 25, 2018 8:58 AM"
2012," Friday, April 20, 2018 1:07 PM"
2013," Wednesday, April 25, 2018 1:07:53 PM"
2014," Wednesday, April 25, 2018 12:19 PM"
2015," Wednesday, April 25, 2018 1:10:52 PM"
2016," Thursday, April 26, 2018 9:22:27 AM"
2017," Thursday, April 26, 2018 9:23:15 AM"
2018," Thursday, April 26, 2018 9:22 AM"
2019," Monday, April 30, 2018 12:37:33 PM"
2020," Monday, April 30, 2018 12:27 PM"
2021," April 30, 2018 at 11:20:31 AM CDT"
2022," Monday, April 30, 2018 12:45:51 PM"
2023," Monday, April 30, 2018 12:38 PM"
2024," Tuesday, May 1, 2018 9:52:49 AM"
2025," Tuesday, May 1, 2018 11:08:43 AM"
2026," Tuesday, May 01, 2018 9:52 AM"
2027," Wednesday, May 2, 2018 2:32:40 PM"
2028," Wednesday, May 2, 2018 2:41:08 PM"
2029," Wednesday, May 2, 2018 2:32 PM"
2030," Wednesday, May 2, 2018 2:43:11 PM"
2031," Wednesday, May 2, 2018 2:42 PM"
2032," Wednesday, May 02, 2018 2:41 PM"
2033," Thursday, May 10, 2018 11:58:13 AM"
2034," Thursday, May 10, 2018 1:26:08 PM"
2035," Thursday, May 10, 2018 2:08:46 PM"
2036," Thursday, May 10, 2018 1:26 PM"
2037," Monday, May 14, 2018 9:43:52 AM"
2038," Wednesday, May 16, 2018 3:25:47 PM"
2039," Wednesday, May 16, 2018 11:37 AM"
2040," Tuesday, May 15, 2018 7:37 PM"
2041," Wednesday, May 16, 2018 3:28:09 PM"
2042," Wednesday, May 16, 2018 3:26 PM"
2043," Thursday, May 17, 2018 4:57:43 PM"
2044," Friday, May 18, 2018 10:08:22 AM"
2045," Thursday, May 17, 2018 4:58 PM"
2046," Friday, May 18, 2018 10:40:15 AM"
2047," Friday, May 18, 2018 1:25:55 PM"
2048," Friday, May 18, 2018 1:26:41 PM"
2049," Friday, May 18, 2018 1:51:24 PM"
2050," Friday, May 18, 2018 1:27 PM"
2051," Friday, May 18, 2018 3:13:09 PM"
2052," Friday, May 18, 2018 1:56 PM"
2053," Friday, May 18, 2018 1:28 PM"
2054," Friday, May 18, 2018 3:49:33 PM"
2055," Friday, May 18, 2018 3:19 PM"
2056," Monday, May 28, 2018 10:58:44 AM"
2057," Tuesday, May 29, 2018 10:12:35 AM"
2058," Monday, May 28, 2018 10:54 AM"
2059," Tuesday, May 29, 2018 10:13:42 AM"
2060," Tuesday, May 29, 2018 10:13 AM"
2061," Friday, June 1, 2018 3:52:36 PM"
2062," Monday, June 4, 2018 10:26:58 AM"
2063," Monday, June 4, 2018 10:32:30 AM"
2064," Monday, June 4, 2018 10:18 AM"
2065," Monday, June 4, 2018 11:34:57 AM"
2066," Monday, June 4, 2018 10:24 AM"
2067," Friday, June 8, 2018 1:05:53 PM"
2068," Wednesday, June 13, 2018 3:24:54 PM"
2069," Wednesday, June 13, 2018 3:38:35 PM"
2070," Wednesday, June 13, 2018 3:44:14 PM"
2071," Wednesday, June 13, 2018 3:25 PM"
2072," Wednesday, June 13, 2018 4:06:29 PM"
2073," Wednesday, June 13, 2018 3:39 PM"
2074," Thursday, June 14, 2018 9:59:25 AM"
2075," Thursday, June 14, 2018 11:09:22 AM"
2076," Thursday, June 14, 2018 9:59 AM"
2077," Thursday, June 14, 2018 11:55:18 AM"
2078," Thursday, June 14, 2018 11:25 AM"
2079," Thursday, June 14, 2018 11:09 AM"
2080," Thursday, June 14, 2018 11:55:37 AM"
2081," Thursday, June 14, 2018 11:43 AM"
2082," Wednesday, June 13, 2018 4:04 PM"
2083," Monday, June 18, 2018 10:04:34 AM"
2084," Friday, June 15, 2018 3:53 PM"
2085," Monday, June 18, 2018 10:59:25 AM"
2086," Monday, June 18, 2018 10:04 AM"
2087," Monday, June 18, 2018 11:01:05 AM"
2088," Monday, June 18, 2018 10:59 AM"
2089," Monday, June 18, 2018 3:07:39 PM"
2090," Monday, June 18, 2018 3:10:17 PM"
2091," Monday, June 18, 2018 3:09 PM"
2092," Monday, June 18, 2018 3:08 PM"
2093," Tuesday, June 19, 2018 12:55:17 PM"
2094," Tuesday, June 19, 2018 1:18:52 PM"
2095," Tuesday, June 19, 2018 12:55 PM"
2096," Thursday, June 21, 2018 11:48:55 AM"
2097," Thursday, June 21, 2018 11:50:21 AM"
2098," Thursday, June 21, 2018 11:48 AM"
2099," Thursday, June 21, 2018 2:51:51 PM"
2100," Thursday, June 21, 2018 3:01:06 PM"
2101," Thursday, June 21, 2018 3:03:47 PM"
2102," Thursday, June 21, 2018 2:42 PM"
2103," Thursday, June 21, 2018 3:05:16 PM"
2104," Thursday, June 21, 2018 3:25:13 PM"
2105," Thursday, June 21, 2018 2:55 PM"
2106," Friday, June 22, 2018 4:47:09 PM"
2107," Friday, June 22, 2018 5:30:59 PM"
2108," Friday, June 22, 2018 4:47 PM"
2109," Friday, June 22, 2018 6:09:33 PM"
2110," Friday, June 22, 2018 5:31 PM"
2111," Monday, June 25, 2018 1:13:17 PM"
2112," Monday, June 25, 2018 1:48:26 PM"
2113," Monday, June 25, 2018 1:13 PM"
2114," Thursday, June 28, 2018 11:19:04 AM"
2115," Thursday, June 28, 2018 11:56:51 AM"
2116," Thursday, June 28, 2018 11:19 AM"
2117," Thursday, June 28, 2018 12:15:52 PM"
2118," Thursday, June 28, 2018 11:57 AM"
2119," Thursday, July 12, 2018 10:03:14 AM"
2120," Thursday, July 12, 2018 10:04:53 AM"
2121," Thursday, July 12, 2018 10:04 AM"
2122," Thursday, July 12, 2018 12:11:33 PM"
2123," Thursday, July 12, 2018 10:23 AM"
2124," Friday, July 13, 2018 2:05:53 PM"
2125," Friday, July 13, 2018 12:57 PM"
2126," Wednesday, July 18, 2018 10:51:53 PM"
2127,
2128," Thursday, July 19, 2018 9:30:07 AM"
2129," Wednesday, July 18, 2018 10:47 PM"
2130,
2131," Thursday, July 19, 2018 11:59:51 AM"
2132," Thursday, July 19, 2018 11:14 AM"
2133," Thursday, July 19, 2018 9:30 AM"
2134,
2135," Wednesday, July 25, 2018 10:18:54 AM"
2136," Wednesday, July 25, 2018 9:56 AM"
2137," Wednesday, July 25, 2018 10:32:41 AM"
2138," Wednesday, July 25, 2018 10:19 AM"
2139," Wednesday, July 25, 2018 10:40:55 AM"
2140," Friday, August 3, 2018 1:27:04 PM"
2141," Friday, August 3, 2018 1:59:24 PM"
2142," Friday, August 3, 2018 1:27 PM"
2143," Friday, August 3, 2018 2:40:12 PM"
2144," Friday, August 3, 2018 2:41:53 PM"
2145," Friday, August 3, 2018 2:40 PM"
2146," Friday, August 3, 2018 2:42:16 PM"
2147," Friday, August 3, 2018 2:42 PM"
2148," Friday, August 3, 2018 3:22:32 PM"
2149," Friday, August 3, 2018 1:59:20 PM"
2150," Friday, August 3, 2018 3:52:44 PM"
2151," Wednesday, August 8, 2018 7:32:55 AM"
2152," Wednesday, August 8, 2018 7:48:31 AM"
2153," Wednesday, August 8, 2018 10:17:24 AM"
2154," Wednesday, August 8, 2018 7:33 AM"
2155," Wednesday, August 8, 2018 4:03:17 PM"
2156," Wednesday, August 8, 2018 4:03:46 PM"
2157," Wednesday, August 8, 2018 4:06:28 PM"
2158," Wednesday, August 08, 2018 7:33 AM"
2159," Thursday, August 9, 2018 10:47:29 AM"
2160," Thursday, August 9, 2018 2:18:45 PM"
2161," Thursday, August 9, 2018 10:32 AM"
2162," Thursday, August 16, 2018 12:06:33 PM"
2163," Thursday, August 16, 2018 12:12:00 PM"
2164," Thursday, August 16, 2018 12:03 PM"
2165," Thursday, August 16, 2018 12:45:00 PM"
2166," Thursday, August 16, 2018 12:25 PM"
2167," Thursday, August 16, 2018 12:12:21 PM"
2168," Thursday, August 16, 2018 10:21:05 PM"
2169," Friday, August 17, 2018 9:57:16 AM"
2170," Thursday, August 16, 2018 10:20 PM"
2171," Monday, August 20, 2018 9:10:39 AM"
2172," Wednesday, August 22, 2018 10:52:42 AM"
2173," Wednesday, August 22, 2018 11:05:33 AM"
2174," Wednesday, August 22, 2018 10:52 AM"
2175," Wednesday, August 22, 2018 11:27:33 AM"
2176," Saturday, August 25, 2018 7:57:49 AM"
2177," Monday, August 27, 2018 7:57:57 AM"
2178," Saturday, August 25, 2018 7:58 AM"
2179," Monday, August 27, 2018 9:29:28 AM"
2180," Monday, August 27, 2018 8:00 AM"
2181," Tuesday, August 28, 2018 7:02:41 PM"
2182," Wednesday, August 29, 2018 10:08:30 AM"
2183," Tuesday, August 28, 2018 7:03 PM"
2184," Wednesday, August 29, 2018 10:22:28 AM"
2185," Wednesday, August 29, 2018 12:02:06 PM"
2186," Wednesday, August 29, 2018 2:02:20 PM"
2187," Wednesday, August 29, 2018 12:01 PM"
2188," Tuesday, September 4, 2018 2:07:06 PM"
2189," Tuesday, September 04, 2018 2:07 PM"
2190," Tuesday, September 4, 2018 3:33:38 PM"
2191," Tuesday, September 11, 2018 3:27:33 PM"
2192," Tuesday, September 11, 2018 3:28:10 PM"
2193," Wednesday, September 12, 2018 10:06:31 AM"
2194," Tuesday, September 11, 2018 3:27 PM"
2195," Monday, September 17, 2018 10:41:46 AM"
2196," Monday, September 17, 2018 10:41:47 AM"
2197," Tuesday, September 18, 2018 6:59:50 AM"
2198," Tuesday, September 18, 2018 10:26:12 AM"
2199," Tuesday, September 18, 2018 6:59 AM"
2200," Monday, September 24, 2018 8:59:12 AM"
2201," Monday, September 24, 2018 10:52:25 AM"
2202," Monday, September 24, 2018 8:59 AM"
2203," Tuesday, September 25, 2018 8:52:07 AM"
2204," Tuesday, September 25, 2018 8:52 AM"
2205," Tuesday, September 25, 2018 9:25:23 AM"
2206," Tuesday, September 25, 2018 9:27:21 AM"
2207," Friday, September 28, 2018 3:36:24 PM"
2208," Fri, Sep 28, 2018 at 3:12 PM"
2209," Friday, September 28, 2018 4:12:40 PM"
2210," Friday, September 28, 2018 3:36 PM"
2211," Fri, Sep 28, 2018 at 3:12 PM"
2212," Monday, October 1, 2018 2:12:00 PM"
2213," Monday, October 1, 2018 3:41:17 PM"
2214," Monday, October 01, 2018 2:12 PM"
2215," Tuesday, October 2, 2018 9:28:19 AM"
2216," Tuesday, October 2, 2018 9:43:13 AM"
2217," Tuesday, October 02, 2018 9:25 AM"
2218," Friday, October 5, 2018 11:50:38 AM"
2219," Friday, October 5, 2018 12:44:52 PM"
2220," Friday, October 05, 2018 11:48 AM"
2221," Monday, October 8, 2018 9:46:35 PM"
2222," Tuesday, October 9, 2018 10:02:17 AM"
2223," Monday, October 08, 2018 9:47 PM"
2224," Tuesday, October 9, 2018 12:45:42 PM"
2225," Sunday, October 14, 2018 9:51:30 PM"
2226," Tuesday, October 16, 2018 2:08:21 PM"
2227," Tuesday, October 16, 2018 2:13:42 PM"
2228," Tuesday, October 16, 2018 2:13:45 PM"
2229," Thursday, October 18, 2018 1:00:14 PM"
2230," Thursday, October 18, 2018 1:16:20 PM"
2231," Thursday, October 18, 2018 2:11:30 PM"
2232," Thursday, October 18, 2018 3:17:47 PM"
2233," Thursday, October 18, 2018 1:13 PM"
2234," Friday, October 19, 2018 9:30:31 AM"
2235," Friday, October 19, 2018 3:22:15 PM"
2236," Tuesday, October 23, 2018 11:49:51 AM"
2237," Tuesday, October 23, 2018 12:26:34 PM"
2238," Tuesday, October 23, 2018 11:50 AM"
2239," Tuesday, October 23, 2018 12:34 PM"
2240," Tuesday, October 23, 2018 12:27 PM"
2241," Tuesday, October 23, 2018 12:49:31 PM"
2242," Tuesday, October 23, 2018 1:02:58 PM"
2243," Friday, October 19, 2018 3:22 PM"
2244," Tuesday, October 23, 2018 3:57:57 PM"
2245," Wednesday, October 24, 2018 10:41:37 AM"
2246," Tuesday, October 23, 2018 3:55 PM"
2247," Friday, October 26, 2018 11:32:37 AM"
2248," Monday, October 29, 2018 4:32:12 PM"
2249," Tuesday, October 30, 2018 8:57:48 AM"
2250," Monday, October 29, 2018 4:32 PM"
2251," Tuesday, October 30, 2018 2:11:10 PM"
2252," Tuesday, October 30, 2018 3:19:09 PM"
2253," Tuesday, October 30, 2018 2:11 PM"
2254," Friday, November 2, 2018 12:26:19 PM"
2255," Friday, November 2, 2018 10:18 AM"
